,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,70,10,0.09999999999999998,0.09999999999999998,0.0003700000000037562,[[0.31911964 0.6098816 ]],-2.9681604095189282,0.23689645652158137
0,70,15,0.15714285714285714,0.1333333333333333,0.0003969999999924312,[[0.29864754 0.52268534]],-2.716491964288185,0.18119515934990538
0,70,20,0.19999999999999996,0.19999999999999996,0.000713999999987891,[[0.11745778 0.52016411]],-1.8762506862749462,0.142183518055297
0,70,25,0.24285714285714288,0.2666666666666667,0.00047000000000707587,[[0.06831732 0.44161521]],-1.3801994476770343,0.09984562507049609
0,70,30,0.30000000000000004,0.30000000000000004,0.0004619999999988522,[[0.05106001 0.43395327]],-1.3056501840605004,0.09546128384149924
0,60,0,0.0,0.0,0.00036500000001638,[[0.00533146 1.31705992]],-2.90838732615238,0.8673376259558849
0,60,5,0.01666666666666672,0.09999999999999998,0.0003519999999923584,[[0.11808423 0.75201986]],-2.445401893887814,0.28973888063525377
0,60,10,0.06666666666666665,0.15000000000000002,0.0003470000000049822,[[0.10642005 0.7132174 ]],-2.33805923713278,0.2600021412204395
0,60,15,0.15000000000000002,0.17500000000000004,0.0004129999999804568,[[0.11112983 0.56447773]],-2.1542846915449716,0.1654924757407855
0,60,20,0.18333333333333335,0.25,0.00046200000002727393,[[-0.16531937  0.62344666]],-0.8031307454318917,0.20800811515665832
0,60,25,0.23333333333333328,0.30000000000000004,0.00040300000000570435,[[-0.13636674  0.5527707 ]],-0.8169097320372583,0.16207566479992702
0,60,30,0.30000000000000004,0.35,0.00043000000002280103,[[-0.25865446  0.52639293]],-0.2040699890233517,0.1719958240705064
0,50,0,0.0,0.0,0.0003080000000181826,[[0.00533146 1.31705992]],-2.9083873261523827,0.8673376259558846
0,50,5,0.020000000000000018,0.07999999999999996,0.0003099999999847114,[[0.11773547 0.75190112]],-2.4436558168494424,0.2896084640585193
0,50,10,0.07999999999999996,0.12,0.0003379999999992833,[[0.080212   0.58720133]],-2.0747618877751517,0.17561968149924126
0,50,15,0.16000000000000003,0.16000000000000003,0.0005120000000147229,[[0.06544337 0.55500851]],-1.9496149220156218,0.15615863979151579
0,50,20,0.21999999999999997,0.21999999999999997,0.0003809999999759839,[[-0.25797402  0.63418143]],-0.5150712790933575,0.234368343682472
0,50,25,0.24,0.26,0.0005319999999926495,[[-0.1636102   0.56377669]],-0.747162897060048,0.17230622454857558
0,50,30,0.30000000000000004,0.33999999999999997,0.00037599999998860767,[[-0.26334755  0.53796168]],-0.3004024676876669,0.17937735440452826
0,80,0,0.012499999999999956,0.050000000000000044,0.0004430000000184009,[[-1.19250625 -1.19094965]],11.96245503759094,1.4202161200460883
0,80,5,0.03749999999999998,0.09999999999999998,0.00033600000000433283,[[-0.96883808 -0.77108979]],8.648141243365595,0.7666133471949641
0,80,10,0.08750000000000002,0.25,0.00038200000000188084,[[-0.55824946 -0.88456365]],7.758298342974248,0.5470476510828909
0,80,15,0.125,0.30000000000000004,0.0003949999999974807,[[-0.4464058  -0.90280054]],7.298847999500872,0.5071634790108864
0,80,20,0.16249999999999998,0.35,0.0004160000000013042,[[-0.54285546 -0.56082962]],5.546496743537976,0.3046109583764885
0,80,25,0.21250000000000002,0.4,0.00045599999998557905,[[-0.53299849 -0.48942386]],5.094471997759946,0.2618115526510906
0,80,30,0.26249999999999996,0.44999999999999996,0.0004430000000184009,[[-0.59725954 -0.30903561]],4.130028060904387,0.22611098564582083
0,70,0,0.014285714285714235,0.033333333333333326,0.0003140000000030341,[[-1.19247829 -1.19084691]],11.961690738751534,1.4200604160386232
0,70,5,0.042857142857142816,0.06666666666666665,0.00032699999999863394,[[-0.96858382 -0.77119258]],8.647715372931966,0.766446307444222
0,70,10,0.09999999999999998,0.16666666666666663,0.0004289999999969041,[[-0.59148636 -0.78184234]],7.312345553695762,0.4805667760046284
0,70,15,0.12857142857142856,0.23333333333333328,0.00039100000000757973,[[-0.43626288 -0.96461391]],7.64407828243571,0.5604026432393077
0,70,20,0.15714285714285714,0.33333333333333337,0.000598999999994021,[[-0.49936368 -0.64130849]],5.930489523562091,0.33032033387931226
0,70,25,0.19999999999999996,0.3666666666666667,0.000438000000002603,[[-0.53058324 -0.49097295]],5.093715504567777,0.26128650580212787
0,70,30,0.24285714285714288,0.4,0.0004089999999905558,[[-0.57480723 -0.25745521]],3.6527620144836033,0.1983432663874441
0,60,0,0.01666666666666672,0.025000000000000022,0.00042599999997605664,[[-1.19244921 -1.19074008]],11.96089601594115,1.4198985260419597
0,60,5,0.033333333333333326,0.07499999999999996,0.0006710000000111904,[[-1.00666989 -0.95170228]],9.910211607371844,0.9595607483702036
0,60,10,0.06666666666666665,0.15000000000000002,0.00034800000000245745,[[-0.86154263 -0.8716569 ]],8.769878124879034,0.7510207247168429
0,60,15,0.1166666666666667,0.19999999999999996,0.00036199999999553256,[[-0.49162756 -1.11666642]],8.660126451939561,0.7443207747570469
0,60,20,0.15000000000000002,0.275,0.0003560000000106811,[[-0.55450929 -0.58702316]],5.782252591724841,0.3260383699251047
0,60,25,0.19999999999999996,0.32499999999999996,0.0003609999999980573,[[-0.55042801 -0.49098003]],5.14421719866332,0.27201619518628084
0,60,30,0.2666666666666667,0.35,0.0004899999999850024,[[-0.67555057 -0.18420686]],3.6436358711011376,0.24515036766403192
0,50,0,0.020000000000000018,0.020000000000000018,0.0003470000000049822,[[-1.19248932 -1.19088746]],11.961992387389826,1.4201218669584472
0,50,5,0.040000000000000036,0.06000000000000005,0.0003440000000125565,[[-1.00669045 -0.95163868]],9.90990972877192,0.959520927200098
0,50,10,0.07999999999999996,0.12,0.0003329999999834854,[[-0.86122857 -0.87193113]],8.770265282191394,0.7509892680757168
0,50,15,0.12,0.18000000000000005,0.00035200000002078013,[[-0.52996369 -1.07662986]],8.536921062053397,0.7199966917423272
0,50,20,0.16000000000000003,0.28,0.00035700000000815635,[[-0.48954054 -0.74371433]],6.505376265231855,0.39638047195055837
0,50,25,0.18000000000000005,0.31999999999999995,0.0003670000000113305,[[-0.57068519 -0.44446258]],5.012770354339012,0.26161428711504375
0,50,30,0.21999999999999997,0.36,0.0008829999999875326,[[-0.65721962 -0.33905868]],4.637721503620334,0.2734492104466994
0,80,0,0.050000000000000044,0.25,0.0004999999999881766,[[-0.17635346  2.25151745]],-12.523705290150787,2.5502156816364616
0,80,5,0.11250000000000004,0.30000000000000004,0.000438000000002603,[[-0.01727536  1.83039674]],-11.395453621640447,1.6753253281946778
0,80,10,0.16249999999999998,0.35,0.0004270000000019536,[[0.01905837 1.55691874]],-10.061082262727364,1.2121795886814313
0,80,15,0.275,0.4,0.0005209999999920001,[[0.18726892 1.15511485]],-9.260305474716013,0.6846799848138176
0,80,20,0.3125,0.4,0.00048600000002352317,[[0.27565112 1.00332394]],-9.187897381292863,0.5413212357526167
0,80,25,0.35,0.44999999999999996,0.0005249999999819011,[[0.32020412 0.91892101]],-9.155512231546295,0.473473249329398
0,80,30,0.36250000000000004,0.55,0.0008819999999900574,[[0.41842813 0.79160917]],-9.260780586828073,0.4008635909174432
